n_estimators,test-mlogloss-mean,test-mlogloss-std,train-mlogloss-mean,train-mlogloss-std
141,0.638447333333,0.00177946440132,0.617701,0.000865667757668
142,0.637917666667,0.00173875095655,0.617055,0.000909169217839
143,0.637400666667,0.00174549980108,0.616426333333,0.000905085754071
144,0.636882,0.00170463916025,0.615764333333,0.00093538168086
145,0.636352,0.00170357878205,0.615101,0.000963141041939
146,0.63583,0.00166436133897,0.614453,0.00100856465666
147,0.635319666667,0.00166012054449,0.613803333333,0.000999716737659
148,0.634849666667,0.0016676111324,0.613227333333,0.000994502332269
149,0.634373333333,0.00165861032863,0.612634666667,0.000974306705076
150,0.633877,0.0016300860918,0.612011,0.00102932825992
151,0.633400333333,0.00163194471584,0.611424333333,0.00101066886543
152,0.632919666667,0.00162932426348,0.610805666667,0.0010308004441
153,0.632463,0.00162700891208,0.61024,0.00103369079839
154,0.632034,0.00161612458266,0.609672666667,0.00104548500175
155,0.631582333333,0.0016232973302,0.609105,0.0010401676147
156,0.631139333333,0.00161340247786,0.608547333333,0.00103383987585
157,0.630723666667,0.00164269541371,0.607999666667,0.00100640128952
158,0.630281,0.0016162031638,0.607440666667,0.0010465499935
159,0.629875,0.00160476041826,0.606884333333,0.00103756649051
160,0.629458666667,0.00155176294009,0.606361666667,0.00110127875167
161,0.629048666667,0.00157198946844,0.605824,0.00110101438077
162,0.628620666667,0.00160049915825,0.60528,0.00108331989735
163,0.628218333333,0.00162694014095,0.604750333333,0.00106081300059
164,0.627786,0.00161352843173,0.604195333333,0.00104939167563
165,0.62742,0.00162311449586,0.603708333333,0.00106075518172
166,0.627014,0.00161566642597,0.603186333333,0.0010765712032
167,0.626642666667,0.00163161971332,0.602696333333,0.00105122288576
168,0.626230666667,0.00168255011482,0.602146333333,0.000994164417433
169,0.625866333333,0.00168869522281,0.601694333333,0.00100910069974
170,0.625506333333,0.00168627485568,0.601214666667,0.00102407855601
171,0.625114333333,0.00169555464541,0.600707333333,0.00102968517303
172,0.624737666667,0.00166189456812,0.600221,0.0010355356102
173,0.624355333333,0.00167031141474,0.599727666667,0.00100670165502
174,0.624004333333,0.00164369711998,0.599238,0.00103153574829
175,0.623685,0.00161439833994,0.598771666667,0.00104142093101
176,0.623342666667,0.00161256986067,0.598342666667,0.00103525724125
177,0.623004333333,0.00161301567121,0.597911333333,0.00103649484107
178,0.622690666667,0.00160350082285,0.597468333333,0.00104148654443
179,0.622353,0.00159303630425,0.597008,0.00105223032966
180,0.622022666667,0.00161125920392,0.596554333333,0.00102756875953
181,0.621697666667,0.00164162690307,0.596100666667,0.0010281888067
182,0.621408666667,0.00161480490738,0.595678666667,0.0010708654859
183,0.621116333333,0.00162056046546,0.595264666667,0.00107867737943
184,0.620822333333,0.00165087155433,0.594850666667,0.00104348944519
185,0.620529666667,0.00164923544576,0.594422333333,0.00103306189983
186,0.620225,0.0016712278919,0.594011333333,0.000970092893605
187,0.619903,0.00170719672758,0.593551666667,0.000919406088492
188,0.619598333333,0.00169751471929,0.593131666667,0.000929148116407
189,0.619291,0.00172855257369,0.592710666667,0.000881847429485
190,0.618992,0.00173734989759,0.592299,0.000872915039776
191,0.618746,0.00172243161451,0.591950666667,0.000886207775988
192,0.618478666667,0.00170421875226,0.591563,0.000867802204806
193,0.618236666667,0.00173514578318,0.591227333333,0.000855442315738
194,0.618007333333,0.00173840718923,0.590889,0.000842954723972
195,0.617750666667,0.00174154669443,0.590527666667,0.000835980196469
196,0.617464666667,0.00176243436442,0.590116666667,0.000810918135339
197,0.617176,0.00176715156867,0.589726333333,0.000797476993747
198,0.616920333333,0.00177711420255,0.589343,0.000796043968635
199,0.616647333333,0.00179883246085,0.588958333333,0.000775962771157
200,0.61638,0.00179231247276,0.588586333333,0.000803038120031
201,0.616118333333,0.00175809751973,0.588219666667,0.000860094697629
202,0.615820333333,0.00171870151245,0.58781,0.000884534906038
203,0.615581666667,0.00172831812915,0.58749,0.00086948375488
204,0.615355666667,0.00171436680893,0.587136,0.000877227830536
205,0.615121666667,0.00174367702157,0.586778333333,0.00082848871782
206,0.614893333333,0.00174018894249,0.586428666667,0.000855065819429
207,0.614664666667,0.00172475164074,0.586076,0.000872635471813
208,0.614409,0.00174113143291,0.585727666667,0.000837700954332
209,0.614165666667,0.00174400312181,0.585366333333,0.00080551943214
210,0.613931333333,0.0017355699032,0.585034,0.000797576328636
211,0.613678666667,0.00172124844872,0.584685,0.000798192959127
212,0.613444333333,0.00173909139751,0.584327666667,0.000775770727871
213,0.613203333333,0.00176586642253,0.583976,0.000734063121718
214,0.612937333333,0.00176228002567,0.583607333333,0.00071491227123
215,0.612724666667,0.0017445687783,0.583271,0.00073024151256
216,0.612503333333,0.00172539122778,0.582920333333,0.000764584999998
217,0.612293666667,0.00171000201429,0.582599333333,0.000759105760455
218,0.612068666667,0.00171138235224,0.582269,0.000757451428586
219,0.611870333333,0.00173047090572,0.581951666667,0.000743392822732
220,0.611676666667,0.0017152971236,0.581651333333,0.000747399640234
221,0.611485333333,0.00175126360729,0.581342666667,0.00071003959201
222,0.611285333333,0.0017669737469,0.581062333333,0.000673325247476
223,0.611084333333,0.00175223406605,0.580764666667,0.000681242166112
224,0.61089,0.00176052113497,0.580446,0.000686017978384
225,0.610693,0.00176516816951,0.580162,0.000680016176278
226,0.61051,0.00176505429567,0.579892666667,0.000664978362221
227,0.610294666667,0.00177258912956,0.579567,0.000634911542395
228,0.610096333333,0.00176655037353,0.579263,0.000642146919845
229,0.609904,0.00178544410909,0.578948,0.000650686304348
230,0.609738666667,0.00178788596455,0.578667,0.000651801094404
231,0.609555,0.00177308789028,0.578344,0.000664400983343
232,0.609361,0.00180301210941,0.578003333333,0.000639153780835
233,0.609185333333,0.00180565155984,0.577713,0.000627709062119
234,0.609028666667,0.00179907871485,0.577477666667,0.000621087934372
235,0.608827,0.00179778103969,0.577165,0.000611265899589
236,0.608661333333,0.00182295315963,0.576855,0.000568804594449
237,0.608493,0.00182054735359,0.576565333333,0.000589396489829
238,0.608301,0.00181605579944,0.576279,0.000596650651554
239,0.608110666667,0.00181126554897,0.575964666667,0.000608738769004
240,0.607951,0.00182940227032,0.575696333333,0.000601476701313
241,0.607799,0.00181585076479,0.575432,0.000604096570646
242,0.607608333333,0.0018286775428,0.575139333333,0.000588277334445
243,0.607416333333,0.00188480172845,0.574857666667,0.000525976129581
244,0.607228666667,0.00190027109177,0.574535666667,0.000522491679891
245,0.607047666667,0.00191456702387,0.574221333333,0.000553318072079
246,0.606884333333,0.00191660121627,0.573933333333,0.000543169914074
247,0.606742666667,0.00195030772501,0.573699333333,0.00052100181275
248,0.606609333333,0.00195643559113,0.573457333333,0.000531887414988
249,0.606456,0.00198082272469,0.573209333333,0.000515286543801
250,0.606277,0.00196769255729,0.572901666667,0.000560538629851
251,0.606105666667,0.0019447728802,0.57262,0.000573013670576
252,0.605944666667,0.00193309636479,0.572371333333,0.000609581459327
253,0.605764333333,0.00196804815885,0.572078333333,0.000581412265284
254,0.605577,0.00195372328303,0.571788,0.000607220443222
255,0.605414,0.00197970149265,0.571508333333,0.000585603013046
256,0.605253333333,0.0019940545518,0.571244666667,0.000566546457838
257,0.605115333333,0.00199191521462,0.571013666667,0.000580402350864
258,0.604985333333,0.00199960151586,0.570774,0.000565043361168
259,0.604863666667,0.00199688429532,0.570522,0.00055283330821
260,0.604712333333,0.00197956297085,0.570277333333,0.000570017738515
261,0.604544,0.00198525380409,0.570023666667,0.000554576314756
262,0.604393333333,0.00200219385231,0.569792666667,0.000498408355557
263,0.604241666667,0.00200659584593,0.569530666667,0.000477609556949
264,0.604086,0.00200421156568,0.569272333333,0.000483200671449
265,0.603949666667,0.00198290180179,0.569026,0.00051948885134
266,0.603827333333,0.00198448319609,0.568763666667,0.000511996310751
267,0.603687333333,0.00197231527793,0.568524333333,0.000486744514322
268,0.60355,0.00196741810503,0.568281,0.000529177348974
269,0.603413333333,0.00196149081625,0.568037333333,0.000550633776257
270,0.603281666667,0.00194926726974,0.567792,0.000566034156802
271,0.603171666667,0.00195865946221,0.567583666667,0.000552253766146
272,0.603026333333,0.00192799884739,0.567336,0.000561377472532
273,0.602901666667,0.00193561813268,0.567094,0.000557151684912
274,0.602779333333,0.00195287690913,0.566854333333,0.000527961067588
275,0.602656333333,0.00195449589977,0.566654,0.000508561369617
276,0.602561,0.00197014787939,0.566470666667,0.000501332446808
277,0.602434333333,0.001972317137,0.566245333333,0.000494809278634
278,0.602314,0.00195877836078,0.566011,0.000483663795075
279,0.602176666667,0.00193575141884,0.565759,0.000523297875657
280,0.602023333333,0.00195050511976,0.565476333333,0.000490361318032
281,0.601895,0.00194130111008,0.565259,0.000508134496631
282,0.601771666667,0.00193032749093,0.565042,0.000509187588223
283,0.601642666667,0.00193952920977,0.564810333333,0.000497280828328
284,0.601513333333,0.00192289093699,0.564583,0.000518137690838
285,0.601393333333,0.00191358116862,0.564347333333,0.000525028464837
286,0.601275666667,0.0019183170286,0.564115666667,0.000539132842834
287,0.601152666667,0.00192644341267,0.563907,0.000536235644718
288,0.601011666667,0.00191830920923,0.56368,0.000550138770372
289,0.600903666667,0.00191279382638,0.563454666667,0.000559601246921
290,0.600783666667,0.00191463422674,0.563237,0.000559650486167
291,0.600673,0.00192125167534,0.563030333333,0.00054319875634
292,0.600522333333,0.00188428807658,0.562766333333,0.000593837987633
293,0.600405333333,0.00190228885527,0.562571,0.00056491474283
294,0.600287666667,0.00190856182038,0.562367,0.00057067854349
295,0.600175666667,0.00190141216527,0.562141666667,0.000567065154007
296,0.600058,0.00190469122607,0.561945,0.000549149038665
297,0.599926333333,0.00187544578404,0.561731,0.000569547773823
298,0.599808,0.00187830402225,0.561507666667,0.000574978453703
299,0.599691666667,0.0018690536524,0.56127,0.000610175384623
300,0.599572666667,0.00187028631201,0.561076333333,0.000603519860669
301,0.599459,0.00190055640976,0.560848333333,0.000566478203955
302,0.599352666667,0.00190157151383,0.560635333333,0.000552347917731
303,0.599220333333,0.00188696040116,0.560429333333,0.000566995786776
304,0.599078666667,0.00187901859727,0.560194666667,0.000566724114735
305,0.598988666667,0.00188654540246,0.560025333333,0.000557757613624
306,0.598890666667,0.00188475450803,0.559852333333,0.000537763475476
307,0.598777666667,0.00186523891827,0.559643333333,0.000551764643868
308,0.598657333333,0.00189055641427,0.559393,0.000527060401346
309,0.598564666667,0.00190709732899,0.559196666667,0.000469134190705
310,0.598448666667,0.00190482830956,0.558987,0.000453235038363
311,0.598367666667,0.00191814708045,0.558834333333,0.0004379873159
312,0.598272,0.00192012985672,0.558645333333,0.000442400522403
313,0.598178333333,0.00190832078598,0.558444,0.000425754232706
314,0.598065,0.00193064082625,0.558240666667,0.000394622463741
315,0.597960666667,0.00191411604199,0.558042,0.000388352932267
316,0.597866333333,0.00191777898159,0.557833666667,0.000397792519901
317,0.597757,0.00194436433486,0.557629,0.000385826385827
318,0.597671333333,0.00194266043239,0.557438333333,0.000375224673437
319,0.597566333333,0.00193214118417,0.557192333333,0.000396048257441
320,0.597461,0.00192331709987,0.556951666667,0.000408893085727
321,0.597365,0.00190708835663,0.556786666667,0.000425857827084
322,0.597265666667,0.00190883390815,0.556586333333,0.000421731615551
323,0.597185666667,0.00190687271614,0.556415,0.000430296022137
324,0.597093,0.00190452321243,0.556220333333,0.000421149485206
325,0.597013,0.0019152197437,0.556048666667,0.000428692067677
326,0.596925333333,0.00193219673486,0.555865,0.000392434283246
327,0.596803,0.00194524857023,0.555600666667,0.000385927742229
328,0.596726666667,0.00194742177136,0.555439333333,0.000393623621694
329,0.596653333333,0.00196135740978,0.555255666667,0.000367753842793
330,0.596564,0.00195741257787,0.555075666667,0.000359041625566
331,0.596478666667,0.00194517271441,0.554921,0.00036128197667
332,0.596372666667,0.00194116963596,0.554715666667,0.000345316601911
333,0.596263666667,0.00193897590381,0.554488333333,0.000328025744247
334,0.596144666667,0.00193035011217,0.554256666667,0.000345176605361
335,0.596047666667,0.00194932335839,0.554072333333,0.000335434378414
336,0.595949666667,0.00196737597378,0.553859,0.000290325105126
337,0.595875,0.00196489914924,0.553677,0.000291461832836
338,0.595772666667,0.00196041514878,0.553499,0.000275945646822
339,0.595683,0.00195468718725,0.553337333333,0.000270518432315
340,0.595584666667,0.0019430996429,0.55313,0.000291242167277
341,0.595498666667,0.00194961471977,0.55296,0.000298258277337
342,0.595433,0.00194123689092,0.552808666667,0.000296316647449
343,0.595333333333,0.00191615749759,0.552618666667,0.00035247726483
344,0.595252666667,0.00190902633705,0.55246,0.000372089594945
345,0.595167666667,0.00191527027394,0.552283666667,0.000343230081562
346,0.595064,0.00190716875674,0.552081333333,0.000359288494419
347,0.594985,0.00191219472509,0.551920666667,0.000344099145919
348,0.594903666667,0.00191725573556,0.551760666667,0.000307445749505
349,0.594817333333,0.00191709873391,0.551565666667,0.000281782816289
350,0.594725333333,0.00190099804197,0.551397,0.000323556280524
351,0.59465,0.00190613815519,0.55125,0.000312729915422
352,0.594554,0.00192134397406,0.551046666667,0.000318595180266
353,0.594472666667,0.0019311454862,0.550846666667,0.000323324742154
354,0.594401333333,0.00194014369456,0.550681333333,0.000318565883645
355,0.594319,0.00194367744238,0.550482,0.00028358537809
356,0.594228666667,0.00194268891545,0.550307666667,0.000265310300508
357,0.594150333333,0.0019266070925,0.550126,0.0002592964841
358,0.594056,0.00191292150039,0.549907,0.000254496889306
359,0.593961666667,0.00192537482642,0.549728666667,0.000234529789626
360,0.593868,0.00193511618945,0.549537333333,0.000259029384862
361,0.593796333333,0.00195750629345,0.549374333333,0.000248609913095
362,0.593719666667,0.00195821863494,0.549229,0.0002467225162
363,0.593653,0.00195742756358,0.549074,0.000241284064952
364,0.593564666667,0.00193881687864,0.548881,0.000248878819241
365,0.593494,0.00193781801691,0.548729333333,0.000229463625779
366,0.593422333333,0.00190977421586,0.548548666667,0.000239655771658
367,0.593329333333,0.00189909054257,0.548345333333,0.000265046327187
368,0.593235,0.00188050844188,0.548147333333,0.00031216697811
369,0.593175666667,0.00187896786088,0.548000333333,0.000317558743472
370,0.593119,0.0018742123679,0.547881,0.000340002941164
371,0.593037666667,0.00185779911604,0.547700333333,0.000338581682251
372,0.592965,0.00184646382761,0.547535333333,0.000353440549771
373,0.592877333333,0.00183348126676,0.547366666667,0.000414408279626
374,0.592802333333,0.00180714034381,0.547189666667,0.000411065553031
375,0.592742,0.0018030581429,0.547045666667,0.000422350828367
376,0.592654,0.00180685048265,0.546862333333,0.000403085874501
377,0.592584333333,0.00179890269022,0.546712,0.000394002538063
378,0.592525666667,0.00179232666913,0.546570333333,0.000399821904797
379,0.592442333333,0.00178854136721,0.546399,0.000413378760944
380,0.592384333333,0.00179770025928,0.546265666667,0.000418678343786
381,0.592318333333,0.00179891788461,0.546083666667,0.00039309145105
382,0.592256666667,0.00180591552651,0.545930333333,0.000408657422408
383,0.592175333333,0.00180132216873,0.545759333333,0.000438334980985
384,0.592097666667,0.00176838953728,0.545602333333,0.00045234008838
385,0.592038666667,0.00175814150612,0.545452333333,0.000464944680102
386,0.591949333333,0.00176842535105,0.545302,0.000460352763288
387,0.591889,0.00175099000568,0.545128333333,0.000449999506173
388,0.591805666667,0.00173769393802,0.544918666667,0.000449373143637
389,0.591749333333,0.00173251673072,0.544772333333,0.000470965202772
390,0.591662333333,0.00173975713503,0.544558666667,0.000458413447544
391,0.591595,0.00175228555512,0.544416,0.00044118552409
392,0.591526,0.00177029168971,0.544249,0.000425067837723
393,0.591481333333,0.00177305862534,0.544122666667,0.000444709143399
394,0.591410666667,0.00179458896563,0.543951333333,0.000431077976963
395,0.591341666667,0.00180930011023,0.543795333333,0.000418930649259
396,0.591253666667,0.0018121692955,0.543619333333,0.000394148308241
397,0.591185,0.00182075936539,0.543442333333,0.00039621739263
398,0.591106,0.00180405099706,0.543257666667,0.000417121351914
399,0.591043666667,0.00180752912993,0.543103333333,0.000440288037034
400,0.590981,0.00180248217744,0.542972666667,0.000423970386807
401,0.590927666667,0.001815188573,0.542820666667,0.000405924733034
402,0.590890666667,0.00182255065468,0.54269,0.00037912091299
403,0.590835333333,0.00182951584367,0.542556,0.000365309001623
404,0.590767333333,0.00183782486168,0.542411666667,0.000339020484468
405,0.590711333333,0.00183356289472,0.542266333333,0.000330244690427
406,0.590646666667,0.00182394413901,0.542102333333,0.000324300614999
407,0.590591666667,0.00180183394228,0.541938666667,0.000351251413599
408,0.590559666667,0.00180224125898,0.54182,0.000348072789322
409,0.590497,0.00180236807192,0.541686666667,0.000344325750159
410,0.590441666667,0.00181314760078,0.54154,0.000339705755029
411,0.590388,0.00180979575275,0.541402333333,0.000289999233715
412,0.590317333333,0.00182740714918,0.541280333333,0.000296402129247
413,0.590236666667,0.00181443036669,0.541104333333,0.000308607985783
414,0.590166666667,0.00182067502744,0.540953666667,0.000322217662803
415,0.590104333333,0.00182418170391,0.540781,0.000273065315752
416,0.590037,0.00182768122676,0.540639666667,0.00028032877523
417,0.589948333333,0.0018188377852,0.540458,0.000279309863771
418,0.589902666667,0.00180986819655,0.540317666667,0.000287791977342
419,0.589852333333,0.00180149277607,0.540155666667,0.000301222324685
420,0.589790333333,0.00179765872425,0.539995333333,0.000287769969864
421,0.589758666667,0.00179092272927,0.539867666667,0.000286347496739
422,0.589698666667,0.0017839204641,0.539708333333,0.000305048994243
423,0.589624333333,0.00177124632831,0.539542666667,0.00029887492739
424,0.58957,0.00175059209031,0.539361333333,0.000337026540333
425,0.589517666667,0.00175086594448,0.539208666667,0.000337943124735
426,0.589475,0.00175051363891,0.539069,0.000343459847241
427,0.589415333333,0.00173758766366,0.538921,0.000343872069235
428,0.589357333333,0.0017280326643,0.538791333333,0.000317962611359
429,0.589305666667,0.0017162960765,0.538649666667,0.000316712628243
430,0.589251,0.00171011481096,0.538516666667,0.000347300382314
431,0.589194666667,0.00169385759601,0.538355666667,0.000359637162831
432,0.589143333333,0.00168366511582,0.538214,0.000334014969724
433,0.589096666667,0.0016861182903,0.53805,0.000344425124906
434,0.589049,0.00168565002299,0.537924333333,0.00032882146456
435,0.588979666667,0.00169106954979,0.537770333333,0.0003303980764
436,0.588938,0.00167777769684,0.537672666667,0.000343874331051
437,0.588890333333,0.00168302591252,0.537530333333,0.000358010552296
438,0.588844333333,0.00168665059281,0.537406,0.000351366854821
439,0.588797333333,0.00169441835317,0.537253333333,0.000347812529325
440,0.588750333333,0.00169883927694,0.537133666667,0.000368476442787
441,0.58871,0.00169685493389,0.537024333333,0.000370874042709
442,0.588663,0.00171163216453,0.536876666667,0.000348905272085
443,0.588603666667,0.00172592976553,0.536707,0.000338113393208
444,0.588560666667,0.00174176545174,0.536577333333,0.000338526545816
445,0.588504666667,0.00173080103485,0.536422333333,0.000334434182198
446,0.588470666667,0.00172294444355,0.536280666667,0.000345095477932
447,0.588424666667,0.00172636039755,0.536158333333,0.000301640330342
448,0.588366333333,0.00173651957151,0.536033333333,0.00029098949962
449,0.588324666667,0.00174705930701,0.535895666667,0.000279758626121
450,0.588262,0.00174687225253,0.535735333333,0.000285417043795
